activity_index,br,hr,infrared_perf,sleep_classes,temp,time
10,14.2523276001444,54.8153278290963,1857,1,3564,1485384332
10,14.2665653212772,54.1916520781599,1859,1,3564,1485384342
11,14.2790888422092,53.4811884823939,1868,1,3564,1485384352
10,14.2911359679859,53.4823202924543,1881,1,3564,1485384362
8,14.3016745244742,54.165586284404,1888,1,3564,1485384372
10,14.3105175498748,54.5563152572252,1888,1,3564,1485384382
11,14.3186736722617,54.449581046404,1888,1,3564,1485384392
10,14.3239974099359,54.3370690913013,1890,1,3564,1485384402
11,14.3286926327293,54.339721030135,1890,1,3564,1485384412
10,14.3317404766058,54.2514988193312,1895,1,3564,1485384422
9,14.3326117695587,54.4329763897386,1903,1,3564,1485384432
12,14.3326117695587,54.9696636986194,1911,1,3564,1485384442
11,14.3320718860792,55.2832750869748,1917,1,3565,1485384453
11,14.3301008479355,55.0698300779214,1911,1,3565,1485384463
11,14.3274618496579,54.6245558965445,1900,1,3568,1485384473
11,14.3241976000373,54.5188551228427,1898,1,3572,1485384483
12,14.3210964623235,54.547719946194,1897,1,3575,1485384493
11,14.3183960489681,54.6714568070447,1897,1,3577,1485384503
10,14.3160343163392,54.8015008268071,1904,1,3580,1485384513
9,14.3148575647001,54.9212367019206,1914,1,3580,1485384523
12,14.3148575647001,55.245469407344,1911,1,3582,1485384533
11,14.3156692534702,55.4426400205342,1917,1,3584,1485384543
11,14.3185896216843,55.4822213918546,1930,1,3585,1485384553
12,14.3223842981303,55.3369839111773,1930,1,3585,1485384563
11,14.3276333358409,55.1501407060694,1931,0,3586,1485384573
11,14.3342437409526,55.1511129985999,1939,0,3587,1485384583
11,14.3411452833868,55.0128799979611,1953,0,3586,1485384593
10,14.348762075626,55.363133398681,1957,0,3586,1485384603
11,14.3561419911153,57.8326624254873,1959,0,3587,1485384613
15,14.3622722617382,63.5424656108645,1960,0,3587,1485384623
115,14.3665839045754,71.1838501802501,1949,0,3587,1485384633
39,14.3685422036097,74.7305084135889,1982,0,3587,1485384644
11,14.3685422036097,70.5902932246873,2034,2,3587,1485384654
12,14.3667721631185,63.3016480629834,1972,2,3587,1485384664
118,14.3604760109287,59.2955908608942,1931,2,3587,1485384674
245,14.3513732822959,62.2324611712164,1982,2,3586,1485384684
94,14.3401986070188,67.2780963032432,2043,2,3587,1485384694
18,14.3256603144182,67.511699148011,2032,2,3587,1485384704
12,14.3104615888844,62.3021617005187,1979,2,3587,1485384714
13,14.2944147224652,55.4495989411579,1909,1,3587,1485384724
11,14.2777186402368,51.3728574343681,1857,1,3587,1485384734
12,14.2619082826082,51.8566974841644,1827,1,3587,1485384744
13,14.2475358179444,55.9462006285949,1815,1,3587,1485384754
11,14.2340952086286,60.4883453762141,1799,1,3587,1485384764
12,14.2230067638452,62.0879393337102,1780,1,3587,1485384774
10,14.213718799298,60.2445679132792,1783,1,3587,1485384784
10,14.2061229004428,56.9712737337755,1773,1,3587,1485384794
11,14.2012739146273,55.0958783183923,1759,1,3587,1485384804
11,14.1972180444422,55.5986294246112,1765,1,3587,1485384814
12,14.1946321491455,56.9205400033631,1773,1,3587,1485384824
12,14.1930253855371,57.8808105931859,1778,1,3587,1485384835
12,14.1919065006699,57.8232040254688,1779,1,3587,1485384845
10,14.1911716069361,57.1917990895449,1765,1,3587,1485384855
11,14.1901986550461,56.4708535895436,1740,1,3587,1485384865
12,14.188507413995,55.9531721860632,1718,1,3587,1485384875
11,14.1863781237501,56.4151227938466,1704,1,3587,1485384885
11,14.1832937175577,57.8395899303715,1707,1,3587,1485384895
11,14.1791363275855,59.0109528601538,1717,1,3587,1485384905
13,14.1745721024043,59.1664759257248,1715,1,3587,1485384915
11,14.1692672195546,58.0377499218811,1694,1,3587,1485384925
11,14.1635106464127,56.9582830723677,1673,1,3587,1485384935
12,14.1574457645288,57.0220206737208,1676,1,3587,1485384945
11,14.1510345266836,57.1338363018308,1681,1,3587,1485384955
12,14.1445117199049,57.1509732038851,1683,1,3587,1485384965
11,14.1378004684812,57.4148214629758,1666,1,3587,1485384975
11,14.1309742941263,57.7022857870273,1637,1,3587,1485384985
10,14.1240200436228,57.9163474196749,1626,1,3587,1485384995
11,14.116921911653,57.6018975938347,1620,1,3587,1485385005
11,14.1097870478784,57.0852385870829,1623,1,3587,1485385015
11,14.1018764260491,57.2916421161818,1635,1,3587,1485385026
11,14.094655214885,57.9712341525668,1647,1,3587,1485385036
12,14.0873063122406,58.5820179321224,1654,1,3587,1485385046
12,14.0798565241722,58.9564808855963,1649,1,3587,1485385056
12,14.0722460993479,58.9189763355204,1648,1,3587,1485385066
10,14.0643009147534,58.8368017676109,1648,1,3587,1485385076
12,14.0561992821234,58.9880155197444,1643,1,3588,1485385086
12,14.047649026039,59.1595738781769,1635,1,3587,1485385096
12,14.0387443255325,59.6953749824997,1633,1,3587,1485385106
11,14.0296220160158,60.5631413380922,1614,1,3588,1485385116
10,14.020096784483,61.3362735928904,1609,1,3588,1485385126
13,14.0103832497978,61.8137537127473,1601,1,3587,1485385136
12,14.0004246766936,62.0479266585261,1589,1,3590,1485385146
13,13.990272505966,62.3390934663878,1579,1,3589,1485385156
13,13.9800190972174,62.861273587389,1568,1,3594,1485385166
13,13.9695849011929,63.4476982978848,1560,1,3592,1485385176
11,13.9590662153856,63.8714383936731,1554,1,3596,1485385186
11,13.948296342572,64.1059926133568,1553,1,3596,1485385196
12,13.9373280144687,64.1288916101679,1549,1,3602,1485385206
11,13.9251186063051,63.7814825733928,1543,1,3601,1485385217
11,13.9137660776961,63.3344789108821,1539,1,3601,1485385227
11,13.9023321455891,62.9547610121485,1535,1,3603,1485385237
10,13.8902931653825,62.8688282303169,1531,1,3602,1485385247
11,13.8779202143277,63.2753244521209,1527,1,3605,1485385257
12,13.8648122237782,63.7152034770264,1522,1,3606,1485385267
12,13.8503040100344,63.700804702701,1514,1,3604,1485385277
12,13.835324830508,63.2478182685218,1504,1,3606,1485385287
12,13.8180361055896,62.4952752925833,1497,1,3607,1485385297
11,13.7994725729437,61.9117994419722,1494,1,3608,1485385307
13,13.7799759675667,62.0262901535869,1492,1,3607,1485385317
12,13.7588642637217,62.7704529925417,1486,1,3607,1485385327
11,13.7372093209211,63.5644594061363,1471,1,3609,1485385337
13,13.714966813586,63.6775800168155,1457,1,3608,1485385347
12,13.6923999865841,63.0302803108285,1448,1,3607,1485385357
13,13.6701797203957,62.217058010817,1441,1,3609,1485385367
12,13.6487115753194,62.206338381981,1444,1,3609,1485385377
12,13.6274964063429,62.7496782491011,1448,1,3609,1485385387
11,13.6074551672342,62.9047693892168,1448,1,3610,1485385397
11,13.5880619048265,61.8862244284633,1448,1,3609,1485385407
14,13.5670310864332,59.6841830666466,1445,1,3609,1485385418
11,13.5483567005103,58.6361160787887,1443,1,3609,1485385428
12,13.5297735509284,58.7334802762357,1430,1,3610,1485385438
12,13.5112383156836,58.9975345825343,1407,1,3610,1485385448
12,13.4927209716624,59.5131026301938,1385,1,3610,1485385458
12,13.4741150683366,60.3590523582565,1382,1,3609,1485385468
12,13.4553459195087,61.9912521401101,1388,1,3609,1485385478
10,13.4365415866468,63.7196879467646,1382,1,3610,1485385488
12,13.4173437115529,63.740518526358,1379,1,3610,1485385498
11,13.3979988879433,62.580283016738,1371,1,3611,1485385508
13,13.3787660643437,61.4883743630349,1377,1,3611,1485385518
12,13.3597583179844,61.2474025373271,1379,1,3611,1485385528
12,13.3407990821382,61.8641198373399,1374,1,3611,1485385538
10,13.3234498746946,62.40491004506,1375,3,3611,1485385548
11,13.3067018502592,62.8442339707754,1377,3,3610,1485385558
12,13.2905261285943,62.8982812301203,1377,3,3611,1485385568
12,13.2752979827178,62.5911216505893,1377,3,3611,1485385578
13,13.2602740661765,62.6344457310811,1379,3,3610,1485385588
11,13.2441664658137,62.4342800315454,1381,3,3611,1485385598
11,13.2259996519004,61.2394826664853,1381,3,3611,1485385609
12,13.207845339657,60.2443688808904,1374,3,3611,1485385619
13,13.1869978736319,60.3909815839354,1365,3,3611,1485385629
12,13.1658710279873,61.5576414998978,1363,3,3611,1485385639
12,13.1397882545497,62.2287914434313,1353,3,3611,1485385649
11,13.1125432718601,61.9667051810113,1342,3,3611,1485385659
12,13.0837923502383,62.1087867420183,1339,3,3611,1485385669
12,13.0526339724491,62.2566725531594,1341,3,3611,1485385679
10,13.0212258524791,61.4154478938975,1341,3,3611,1485385689
11,12.9909185339989,59.9882116435006,1323,3,3611,1485385699
12,12.9608693626199,58.8221372534562,1301,3,3611,1485385709
11,12.9332066759924,59.6683573271587,1299,3,3611,1485385719
11,12.9095141253454,61.1880671278498,1300,3,3611,1485385729
13,12.8862334244755,61.2305935144075,1300,3,3611,1485385739
11,12.8715099405718,61.1648964894615,1300,3,3611,1485385749
11,12.8587931900396,61.4983825962507,1299,3,3611,1485385759
11,12.8521165584013,62.1437009293989,1298,1,3611,1485385769
13,12.8515147040505,62.3011696368908,1293,1,3611,1485385779
12,12.8515147040505,60.3419662433435,1299,1,3611,1485385789
12,12.8638500849735,57.8862879713876,1306,1,3611,1485385800
13,12.8776216380161,57.2236985224279,1296,1,3611,1485385810
11,12.8950588212693,58.3937070634641,1284,1,3611,1485385820
12,12.918225612736,60.0792068956499,1282,1,3611,1485385830
13,12.9413924042027,60.355333581129,1277,1,3611,1485385840
11,12.9688415645707,60.1230333877565,1276,1,3611,1485385850
12,12.9968191495506,60.478290653627,1264,1,3611,1485385860
13,13.0250999235658,61.4141278245477,1260,1,3611,1485385870
12,13.0538545999676,62.0897483410383,1260,1,3611,1485385880
12,13.0826092763694,61.8919636512205,1263,1,3611,1485385890
13,13.1088620542457,60.961021912664,1261,1,3611,1485385900
10,13.134806110865,59.8427384790226,1260,1,3611,1485385910
10,13.1586019588257,59.1281403004949,1265,1,3611,1485385920
12,13.1790400363803,59.1947632011903,1274,1,3611,1485385930
12,13.1994781139349,59.4702023338206,1279,1,3611,1485385940
12,13.2138634765148,59.3301259662834,1280,1,3611,1485385950
11,13.2275019692106,58.9787432126177,1280,1,3611,1485385960
10,13.2386899753888,58.4685158036131,1277,1,3611,1485385970
11,13.2460477416194,58.3010040210799,1278,1,3611,1485385980
11,13.2534055078501,58.6068214305194,1273,1,3611,1485385990
13,13.2577683440139,58.7569491791697,1278,1,3611,1485386001
11,13.2613425289503,58.9089392527205,1281,1,3611,1485386011
12,13.2647498230034,58.8371107290873,1278,1,3611,1485386021
11,13.2679348584473,58.5891887786187,1282,1,3611,1485386031
10,13.2713329751867,58.4288133645718,1289,1,3611,1485386041
12,13.2766751163229,58.0090436225915,1297,1,3611,1485386051
11,13.2824403416976,58.1067390039698,1304,1,3611,1485386061
13,13.2901750428282,58.773143464096,1310,1,3611,1485386071
11,13.3005326085885,59.9901096794465,1312,1,3611,1485386081
12,13.311485307049,60.4423531841025,1306,1,3611,1485386091
12,13.3278676346571,59.4410060910253,1289,1,3611,1485386101
9,13.3451768199462,58.1176133287447,1263,1,3611,1485386111
13,13.3652951840398,57.5809688239936,1238,1,3611,1485386121
11,13.3891546874292,57.7870643049493,1225,1,3611,1485386131
12,13.4134707625896,57.9015839055105,1225,1,3611,1485386141
10,13.4419523208947,57.6778119744632,1231,1,3611,1485386151
11,13.4710522090496,57.6129088469995,1237,1,3611,1485386161
12,13.5013277106813,57.5783967858446,1243,1,3611,1485386171
12,13.5331688393418,57.5405504099563,1248,1,3611,1485386181
12,13.5681970499703,57.4348112311627,1244,1,3611,1485386192
12,13.6000533905017,57.4105098236762,1233,1,3611,1485386202
12,13.6317178227842,58.0897196774023,1236,1,3611,1485386212
11,13.6623065100211,58.5888521169562,1236,1,3611,1485386222
12,13.6916861961615,58.2193112011015,1239,1,3611,1485386232
12,13.7205056028033,58.0193798751876,1238,1,3611,1485386242
11,13.7470147582371,57.8072910978036,1237,1,3611,1485386252
13,13.7730816299998,57.5536899291623,1238,1,3611,1485386262
12,13.7982264243329,57.3637606453214,1236,1,3611,1485386272
11,13.8223349219881,57.1834099406706,1222,1,3611,1485386282
12,13.8463674368352,57.6454338508007,1223,1,3611,1485386292
12,13.8700866449319,58.0750777920189,1221,1,3611,1485386302
11,13.8937969871421,57.390260719691,1223,1,3611,1485386312
11,13.9176666333221,56.0274890476984,1213,1,3611,1485386322
12,13.9417153164587,55.0099479450015,1197,1,3611,1485386332
12,13.9657032565181,55.4486535675181,1197,1,3611,1485386342
12,13.9894407292182,56.9835068146322,1200,1,3611,1485386352
11,14.013020736193,57.7395875491401,1199,1,3611,1485386362
12,14.0358915376609,57.5050220085194,1198,1,3611,1485386372
12,14.0601726602464,57.1224815429626,1197,1,3611,1485386383
11,14.0816959555912,57.2248016497896,1194,1,3611,1485386393
12,14.1018669422057,57.7082221106703,1193,1,3612,1485386403
11,14.1217052861562,58.3237229068279,1194,1,3612,1485386413
12,14.1408650268927,58.4126932795609,1196,1,3612,1485386423
12,14.1593895834456,57.7848414651687,1202,1,3612,1485386433
11,14.177796038136,57.3069542933859,1198,1,3612,1485386443
11,14.1959123494406,57.4465681909549,1190,1,3613,1485386453
12,14.214162809097,58.0804728684115,1188,1,3613,1485386463
12,14.233068442992,58.5165359444485,1186,1,3614,1485386473
12,14.2525873304141,58.2726404521033,1186,1,3616,1485386483
11,14.2728697924107,57.7692592623521,1191,1,3616,1485386493
11,14.2950281440292,57.7652552295778,1198,1,3615,1485386503
12,14.3177607414645,58.3579706805055,1206,1,3619,1485386513
13,14.3418742425124,58.874557444864,1209,1,3618,1485386523
12,14.3672802897945,59.0164659872128,1209,1,3616,1485386533
11,14.3933757121385,58.7384858166642,1209,1,3619,1485386543
12,14.4211647361955,58.4605438552202,1209,1,3616,1485386553
12,14.4493872877919,58.4710271729717,1211,1,3621,1485386563
12,14.4785256934085,58.432323962547,1214,1,3618,1485386573
13,14.5115209166753,58.2213163855661,1217,1,3620,1485386584
12,14.542417092117,57.9959526232753,1217,1,3622,1485386594
11,14.5747751560871,58.2400271448697,1222,1,3622,1485386604
12,14.607866790523,58.9171104194509,1233,1,3621,1485386614
12,14.6426948557507,59.0952282392003,1239,1,3624,1485386624
12,14.6788520353981,58.4409305441783,1238,1,3623,1485386634
10,14.7165314909807,57.8119132320729,1237,1,3625,1485386644
12,14.7566821876527,57.9988648174849,1237,1,3626,1485386654
14,14.7977784409815,58.7023231574605,1236,1,3628,1485386664
12,14.8409079683155,59.0930701444811,1226,1,3628,1485386674
11,14.885593820935,58.6264304133917,1207,1,3627,1485386684
13,14.9314288784126,57.9323195551341,1202,1,3629,1485386694
11,14.9791295380109,57.9923251834136,1205,1,3626,1485386704
13,15.0271725062818,58.4056169366589,1205,1,3629,1485386714
12,15.0756124904153,58.414986517959,1204,3,3629,1485386724
11,15.1243563613923,58.1467513493285,1202,3,3629,1485386734
11,15.1723252525606,57.8791369079693,1198,3,3631,1485386744
10,15.2190360534692,57.7780989602687,1200,3,3631,1485386754
10,15.2650104026801,57.9520544787978,1199,3,3630,1485386764
12,15.3134450857966,58.0064269620586,1187,3,3630,1485386775
13,15.3562126705557,57.5800521577403,1183,3,3631,1485386785
12,15.3969493287194,57.1496012585418,1182,3,3631,1485386795
10,15.4354044765146,58.5345493442051,1183,3,3630,1485386805
12,15.4726498915033,61.9327086375892,1176,3,3631,1485386815
37,15.507437007899,64.1554555172962,1173,1,3633,1485386825
11,15.540724974735,62.9505294759734,1213,1,3630,1485386835
11,15.5720537258485,59.0513697278167,1204,1,3632,1485386845
10,15.6011815266169,55.9396502429828,1190,1,3633,1485386855
11,15.6292440622429,56.0370357940011,1194,1,3633,1485386865
12,15.6551958920516,57.3891679501707,1201,1,3633,1485386875
13,15.6798605465631,57.7924271548602,1205,1,3631,1485386885
11,15.7022440792149,57.313354919875,1203,1,3632,1485386895
12,15.7220650388959,56.7512246807713,1205,1,3633,1485386905
12,15.7403404360274,56.7352365070333,1207,1,3633,1485386915
10,15.7553759239622,57.2409920680266,1210,1,3633,1485386925
12,15.7684356141385,57.8734485863586,1211,1,3633,1485386935
11,15.7783073339158,58.3426102589619,1211,1,3634,1485386945
12,15.7845977446255,58.4479438909055,1211,1,3634,1485386955
11,15.7881843084286,58.4322154101331,1208,1,3634,1485386966
12,15.7886096602836,58.6101352524681,1209,1,3635,1485386976
12,15.7886096602836,58.9011937910889,1216,1,3633,1485386986
11,15.7848079027548,59.0803582667833,1221,1,3634,1485386996
12,15.7780810210945,58.7276492486398,1222,1,3634,1485387006
10,15.770225398763,58.0931962085305,1221,1,3633,1485387016
11,15.7604337058144,57.9590763042452,1224,1,3633,1485387026
12,15.7497372226452,58.2642694163361,1226,1,3634,1485387036
13,15.7385035168051,58.4648900658773,1226,1,3634,1485387046
10,15.7268453794717,58.4599606800682,1226,1,3634,1485387056
11,15.7154530372299,58.4827588901306,1226,1,3634,1485387066
11,15.7047518505322,58.7156632622536,1223,1,3634,1485387076
11,15.6943736636243,59.0115127491574,1222,1,3634,1485387086
10,15.6855376224317,59.2298912183344,1220,1,3633,1485387096
12,15.6779199488656,59.1133778396374,1217,1,3634,1485387106
13,15.6712564086305,58.4384831347776,1220,1,3634,1485387116
12,15.6664374253017,57.5819431945593,1223,1,3634,1485387126
12,15.6624804637583,57.3815420766336,1219,1,3634,1485387136
12,15.6608976791409,58.020189380707,1216,1,3634,1485387146
11,15.6608976791409,59.0787121924394,1222,1,3634,1485387157
11,15.661219344681,59.2431375523227,1221,1,3635,1485387167
10,15.6638846252484,58.3156301714345,1208,1,3634,1485387177
11,15.6674952308304,57.4525148315215,1203,1,3634,1485387187
11,15.6732012847436,57.6569251929489,1203,1,3634,1485387197
10,15.6800639225745,58.5555741092453,1210,1,3634,1485387207
11,15.6875403191837,59.0001153477229,1211,1,3634,1485387217
11,15.6960183802138,58.8379119204353,1218,1,3634,1485387227
11,15.7048333459142,58.8919629941413,1219,1,3634,1485387237
10,15.7134835273893,59.1640553203062,1228,1,3634,1485387247
11,15.7220427562151,59.3864036218304,1229,1,3634,1485387257
11,15.7299687909923,59.3041807503141,1218,1,3634,1485387267
11,15.7366511454379,58.7976001301206,1196,1,3634,1485387277
11,15.7429151945882,58.7971909710234,1185,1,3634,1485387287
13,15.7465152423007,58.8428538603202,1186,1,3634,1485387297
11,15.7472527421439,58.7198651162523,1201,1,3634,1485387307
11,15.7472527421439,58.9656467873483,1209,1,3634,1485387317
12,15.7456432680396,59.1021640568119,1211,1,3634,1485387327
12,15.7421836203431,59.0737905535589,1205,1,3634,1485387337
9,15.7344412801788,58.6832114013832,1205,1,3634,1485387347
15,15.7236064218353,58.2404468210304,1210,1,3634,1485387358
12,15.7121320074756,58.6669030128502,1218,1,3634,1485387368
